code,name,market,close,pct,volume,amount,market_cap,r1w,r1m,r3m,r6m,sector_derived,industry_source,level1_score
023530,롯데쇼핑,KOSPI,103900,-6.14,103665,10890718550,2939201644500,-12.3946,8.0042,-40.3901,-1.0476,Consumer,종합 소매업,0.667672
214320,이노션,KOSPI,18050,-0.06,49752,895614670,722000000000,-1.0959,-4.4974,-0.9330,-2.1680,Communication,광고업,0.667472
007310,오뚜기,KOSPI,311500,-0.32,2696,841246250,1248439045000,-3.1104,-6.4565,3.3167,-15.3533,Consumer,기타 식품 제조업,0.666904
214150,클래시스,KOSDAQ GLOBAL,30700,0.49,63449,1945672700,2002734731300,-4.0625,-8.0838,-32.5275,-40.6190,Healthcare,의료용 기기 제조업,0.666875
226590,엠디바이스,KOSDAQ,14740,1.1,81754,1207414355,157965396160,17.8257,29.2982,17.4502,-55.6692,Technology,전자부품 제조업,0.666736
178320,서진시스템,KOSDAQ,32150,2.06,617764,19738872825,2048710171350,-10.4457,-15.7274,-42.0721,-34.6545,Technology,기타 전기장비 제조업,0.666611
042510,라온시큐어,KOSDAQ,10950,2.24,754776,8395290305,121608816600,-9.6535,41.4729,50.8264,21.8020,Technology,소프트웨어 개발 및 공급업,0.666438
185750,종근당,KOSPI,64900,0.46,15885,1028135450,895800422000,-1.0671,-6.0781,-3.5661,-26.1661,Healthcare,의약품 제조업,0.666323
052400,코나아이,KOSDAQ GLOBAL,36900,-2.12,48534,1800648950,537385437900,1.7931,-6.3452,-9.2251,-33.6331,Technology,소프트웨어 개발 및 공급업,0.666301
348370,엔켐,KOSDAQ,20200,0,104141,2083362990,442602078800,0.2481,11.0500,-27.9857,-32.5543,Materials,기초 화학물질 제조업,0.666050
123010,MSDI,KOSDAQ,3360,0.6,179193,601194890,67924977120,6.8362,66.3366,92.2197,135.7895,Technology,전자부품 제조업,0.665858
037460,삼지전자,KOSDAQ,30500,-0.16,26397,808859175,497714921000,1.8364,-3.7855,-11.9769,32.0346,Technology,통신 및 방송 장비 제조업,0.665471
110990,디아이티,KOSDAQ,17730,3.02,110556,1948804880,335097000000,12.0733,13.2907,-5.9915,-12.8747,Industrials,특수 목적용 기계 제조업,0.665433
030190,NICE평가정보,KOSPI,15590,0.97,39896,624057560,908409672190,-2.8055,-0.6373,12.1583,-9.3077,Technology,기타 정보 서비스업,0.665241
035890,서희건설,KOSDAQ,2280,-1.08,198305,449484010,473301862080,-0.8696,6.0465,18.0124,40.4806,Industrials,건물 건설업,0.665204
060250,NHN KCP,KOSDAQ,13280,1.3,110082,1454997830,533332914080,2.8660,-13.5979,1.9186,-24.4166,Financials,금융 지원 서비스업,0.665008
478340,나라스페이스테크놀로지,KOSDAQ,14190,8.9,9729490,145667375640,164751788850,33.1144,46.8944,-1.8672,-67.4541,Industrials,항공기 우주선 및 부품 제조업,0.664672
100090,SK오션플랜트,KOSPI,11360,-1.56,396487,4514723710,709751545440,-5.0961,-12.6154,-20.0000,-54.6507,Materials,1차 철강 제조업,0.664378
034230,파라다이스,KOSPI,9540,-0.1,178198,1696602090,883684304280,-2.5536,1.0593,-24.7634,-46.7337,Consumer,유원지 및 기타 오락관련 서비스업,0.664198
482630,삼양엔씨켐,KOSDAQ,13980,1.82,133439,1854413740,305998154400,7.7872,6.3118,-27.1496,-14.6520,Materials,기타 화학제품 제조업,0.664035
035510,신세계 I&C,KOSPI,15550,-3.12,108021,1696271395,217402995000,1.7670,17.8923,20.3560,-25.5981,Technology,컴퓨터 프로그래밍  시스템 통합 및 관리업,0.664023
019170,신풍제약,KOSPI,9250,-0.22,132464,1225651015,484871328500,0.5435,-12.3223,11.7150,-15.3705,Healthcare,의약품 제조업,0.663838
163730,핑거,KOSDAQ,12650,6.21,355493,4473773380,161486320050,35.4390,28.6877,5.2413,27.0080,Technology,소프트웨어 개발 및 공급업,0.663485
003470,유안타증권,KOSPI,4410,-0.9,211961,935078869,849719249820,-4.8544,-3.0769,-0.1133,-11.6232,Financials,금융 지원 서비스업,0.663331
213420,덕산네오룩스,KOSDAQ,29000,1.05,95251,2762029025,720104191000,-6.3005,-8.5174,-14.3279,-39.7089,Technology,전자부품 제조업,0.662817
010820,퍼스텍,KOSPI,6300,-0.63,188554,1186096320,307263209400,3.4483,9.1854,-3.5222,-8.8278,Other,무기 및 총포탄 제조업,0.662784
009900,명신산업,KOSPI,8170,-1.33,108786,893905835,428680986610,3.8119,0.8642,9.0788,-19.0287,Industrials,자동차 신품 부품 제조업,0.662418
046120,오르비텍,KOSDAQ,5580,-3.96,678709,3829464570,188913316140,-0.3571,33.4928,-4.2882,-57.1757,Other,기타 과학기술 서비스업,0.662096
024060,흥구석유,KOSDAQ,12360,-3.89,663598,8289897905,185400000000,-11.5247,22.2552,22.3762,-37.4177,Other,기타 전문 도매업,0.661381
248070,솔루엠,KOSPI,13000,-0.99,83128,1071549750,621611068000,2.4429,0.1541,-20.8764,-24.1983,Technology,전자부품 제조업,0.661346
045390,대아티아이,KOSDAQ,3170,-2.76,1046508,3309052827,223400605090,-2.3112,7.8231,10.6457,-21.6316,Technology,기타 전기장비 제조업,0.661293
413630,씨피시스템,KOSDAQ,4275,0.59,767500,3273525320,155766486375,-9.5238,30.5344,21.4489,12.5000,Materials,플라스틱제품 제조업,0.661244
115180,큐리언트,KOSDAQ,22600,0.44,47090,1068195350,848271812600,2.9613,-14.2315,-0.2208,-44.6078,Healthcare,자연과학 및 공학 연구개발업,0.660975
388050,지투파워,KOSDAQ,10280,-4.46,634128,6637156695,192333012360,0.7843,19.3961,29.7980,-9.9036,Utilities,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,0.660777
059120,아진엑스텍,KOSDAQ,7350,0.68,344415,2536045135,134578985100,4.4034,15.7480,29.8587,0.2729,Technology,반도체 제조업,0.660391
019210,와이지-원,KOSDAQ,12140,-3.8,724942,8906430420,451531857920,-8.0303,-15.0455,-39.7519,-4.7096,Industrials,기타 금속 가공제품 제조업,0.660227
200710,에이디테크놀로지,KOSDAQ,26750,2.1,75179,1992547425,360108687250,13.5881,9.1837,-10.5351,-53.8793,Technology,반도체 제조업,0.660155
358570,지아이이노베이션,KOSDAQ,8870,1.14,150637,1337452685,572256973220,-1.4444,8.7010,-24.5748,-33.7070,Healthcare,자연과학 및 공학 연구개발업,0.659934
0161M0,네오사피엔스,KOSDAQ,25800,-16.1,8433669,227405616125,315168801000,,,,,Other,,0.659684
476830,알지노믹스,KOSDAQ,25550,1.19,237658,6207062775,716816389800,-2.6667,-18.3706,-71.7054,-87.7458,Healthcare,자연과학 및 공학 연구개발업,0.659683
102710,이엔에프테크놀로지,KOSDAQ,46100,7.08,86582,3930515200,658669239600,11.3527,3.5955,0.6550,-19.6864,Materials,기타 화학제품 제조업,0.659469
272290,이녹스첨단소재,KOSDAQ GLOBAL,21050,0.72,74846,1567626025,419684564450,2.9340,3.6946,-19.0385,-32.6400,Technology,전자부품 제조업,0.659183
017960,한국카본,KOSPI,20250,-1.46,117401,2377690925,1046448841500,-3.1100,-10.9890,-29.3194,-56.7308,Other,구조용 금속제품  탱크 및 증기발생기 제조업,0.658959
049470,비트플래닛,KOSDAQ,2965,-6.76,456108,1334972732,69810625535,41.8660,37.9070,100.2026,336.0294,Technology,소프트웨어 개발 및 공급업,0.658861
078130,국일제지,KOSDAQ,3490,0.58,95653,334941045,393464648630,0.1435,-0.5698,-2.9207,1051.8152,Materials,기타 종이 및 판지 제품 제조업,0.658614
001720,신영증권,KOSPI,138000,-1.15,6657,918415650,2268720000000,-3.4965,-11.0251,-15.0769,-31.6832,Financials,금융 지원 서비스업,0.658254
137400,피엔티,KOSDAQ GLOBAL,28750,0.35,58278,1677216425,681108430000,-0.5190,-3.6851,-23.0254,-40.6605,Industrials,특수 목적용 기계 제조업,0.658184
491000,리브스메드,KOSDAQ,30200,3.96,153157,4599251500,762709184200,10.4205,-13.8374,-17.9348,-59.8404,Healthcare,의료용 기기 제조업,0.657713
082270,젬백스,KOSDAQ,10680,1.91,111465,1180586600,485732669160,3.3882,4.3988,-12.0264,-69.9155,Industrials,특수 목적용 기계 제조업,0.657580
036710,심텍홀딩스,KOSDAQ,4485,7.81,1031664,4525650119,236932476690,11.0149,12.6884,6.4057,69.2453,Other,회사 본부 및 경영 컨설팅 서비스업,0.657241
281740,레이크머티리얼즈,KOSDAQ,10650,0.85,195502,2085673345,700030336200,0.3770,-10.6544,-26.5517,-44.7040,Materials,기타 화학제품 제조업,0.657108
222080,SFA넥셀,KOSDAQ GLOBAL,7460,-2.23,236835,1782560515,580239874240,-0.9296,-5.2097,-19.0011,-37.4161,Industrials,특수 목적용 기계 제조업,0.656893
001680,대상,KOSPI,17810,-0.06,43094,767181675,617081325250,-1.8733,-1.2202,7.2892,-15.1905,Consumer,기타 식품 제조업,0.656575
122900,아이마켓코리아,KOSPI,8390,0.6,97089,813781130,280467967600,2.8186,4.4832,16.0443,11.5691,Other,상품 종합 도매업,0.656347
347850,디앤디파마텍,KOSDAQ,44500,3.97,504491,22388939350,2046830410500,-3.3659,-22.3386,-51.6304,-39.6201,Healthcare,자연과학 및 공학 연구개발업,0.656044
222040,코스맥스엔비티,KOSDAQ,7510,2.18,290001,2108052650,154916280000,1.3495,-9.6270,31.2937,117.0520,Consumer,기타 식품 제조업,0.655318
112040,위메이드,KOSDAQ,15190,1.47,64079,969943290,515677456770,0.9302,-2.3779,-0.8486,-29.0187,Technology,소프트웨어 개발 및 공급업,0.654754
089010,켐트로닉스,KOSDAQ,23450,2.63,72554,1691815025,393257133150,7.0776,8.5648,-7.1287,-19.6918,Materials,기타 화학제품 제조업,0.653732
306200,세아제강,KOSPI,138200,-3.15,7856,1092976600,391976660000,-4.8864,0.1449,7.3815,-1.5670,Materials,1차 철강 제조업,0.653732
488280,에스투더블유,KOSDAQ,15870,9.3,917269,14342989940,171800462820,10.5153,63.7771,15.8394,3.9293,Technology,소프트웨어 개발 및 공급업,0.653504
008060,대덕,KOSPI,14790,1.09,53248,781400520,462736179420,2.9228,-4.1478,-10.3636,6.7870,Financials,기타 금융업,0.653170
002900,TYM,KOSPI,6610,-1.2,285277,1887106090,273654000000,-2.0741,-4.6176,9.9834,-1.3433,Industrials,특수 목적용 기계 제조업,0.653086
0009K0,에임드바이오,KOSDAQ,21400,0.94,85923,1826381725,1390842945400,-5.3097,-17.5337,-14.5709,-57.2000,Healthcare,자연과학 및 공학 연구개발업,0.652925
086390,유니테스트,KOSDAQ,13300,8.22,300980,3923752410,281083875800,14.2612,36.5503,7.7796,-25.6983,Industrials,특수 목적용 기계 제조업,0.652737
000430,대원강업,KOSPI,4850,-3.39,73399,360696351,300700000000,2.1053,20.9476,24.6787,25.0000,Industrials,자동차 신품 부품 제조업,0.652049
488900,비츠로넥스텍,KOSDAQ,10730,1.42,82175,877675345,310917233390,0.5623,15.5005,21.5176,-42.0939,Industrials,항공기 우주선 및 부품 제조업,0.652030
062970,한국첨단소재,KOSDAQ,3080,3.18,3146762,9665202040,92777062840,-8.7407,31.6239,108.5308,31.3433,Technology,통신 및 방송 장비 제조업,0.652027
033170,시그네틱스,KOSDAQ,2765,-4.66,470144,1326644980,47407758195,35.5392,713.2353,507.6923,261.4379,Technology,반도체 제조업,0.651960
104830,원익머트리얼즈,KOSDAQ,36800,7.45,90290,3309385225,463974400000,13.5802,12.3664,-7.4214,-12.0669,Materials,기초 화학물질 제조업,0.651922
092790,넥스틸,KOSPI,13400,-5.96,501547,6808181800,348426800000,-3.8047,12.7946,-6.7502,12.0401,Materials,1차 철강 제조업,0.651483
093320,케이아이엔엑스,KOSDAQ,133000,-6.21,21457,2863672350,649040000000,-3.9711,-10.5582,14.6552,29.6296,Technology,자료처리  호스팅  포털 및 기타 인터넷 정보매개 서비스업,0.651435
049630,재영솔루텍,KOSDAQ,6960,-1,155614,1095119225,162621367440,-0.5714,0.7236,-7.8146,129.3245,Technology,사진장비 및 광학기기 제조업,0.651357
453340,현대그린푸드,KOSPI,19340,3.15,45116,865486820,628000492580,-1.1753,1.0449,18.5049,22.2503,Consumer,종합 소매업,0.651172
085910,네오티스,KOSDAQ,16680,4.51,331398,5490443990,230097564240,26.5554,0.5425,-18.6341,-12.9890,Industrials,자동차 신품 부품 제조업,0.650983
272450,진에어,KOSPI,6040,1.34,129919,789228620,315288000000,3.2479,5.5944,5.5944,-4.2789,Industrials,항공 여객 운송업,0.650879
044450,KSS해운,KOSPI,11860,17.89,892666,10471908500,267769446500,16.9625,17.7756,26.3046,10.9448,Industrials,해상 운송업,0.650584
089590,제주항공,KOSPI,4515,-1.53,218115,1000470300,364094047275,-1.6340,5.6140,-1.4192,-11.1220,Industrials,항공 여객 운송업,0.650443
411080,샌즈랩,KOSDAQ,6350,0,633325,4064340170,96949501300,-11.3128,58.1569,45.6422,2.4194,Technology,소프트웨어 개발 및 공급업,0.650409
036200,유니셈,KOSDAQ,9580,3.12,234532,2232013495,293763256340,4.5852,8.3710,2.5696,-2.0450,Industrials,특수 목적용 기계 제조업,0.650277
025860,남해화학,KOSPI,6070,-1.94,273769,1670237400,301550577010,-2.4116,3.7607,3.0560,-23.4552,Other,비료  농약 및 살균  살충제 제조업,0.650253
015860,일진홀딩스,KOSPI,6990,0.14,101306,708014325,344938906170,3.0973,0.5755,10.4265,-2.6462,Financials,기타 금융업,0.649751
002960,한국쉘석유,KOSPI,510000,0.39,844,426617500,663000000000,0.1965,0.5917,4.6154,7.1429,Energy,석유 정제품 제조업,0.649652
336370,솔루스첨단소재,KOSPI,7620,-2.56,129080,988245575,535017710760,-3.5443,3.3921,-17.2638,-14.0924,Technology,전자부품 제조업,0.649615
393890,더블유씨피,KOSDAQ,10530,6.26,339789,3569701715,356368306320,8.5567,16.8701,2.1339,-19.8630,Other,일차전지 및 이차전지 제조업,0.649251
053690,한미글로벌,KOSPI,21400,-4.04,135905,2934048500,234491570000,-6.5502,30.4083,24.4910,-14.2285,Other,건축기술  엔지니어링 및 관련 기술 서비스업,0.649236
382800,지앤비에스 에코,KOSDAQ,5250,1.74,502040,2598367365,167112965250,3.1434,1.9417,1.7442,11.8211,Industrials,특수 목적용 기계 제조업,0.648830
069260,TKG휴켐스,KOSPI,16200,0.31,33108,536046055,662233125600,-1.0989,1.3767,4.6512,-12.5742,Materials,기타 화학제품 제조업,0.648740
0039P0,매드업,KOSDAQ,7710,3.35,2142706,17073394995,145005054000,-3.6250,6.3448,,,Communication,광고업,0.648188
365550,ESR켄달스퀘어리츠,KOSPI,3250,2.69,262107,837249118,799789250000,4.1667,7.7944,-5.2478,-23.2586,Real Estate,부동산 임대 및 공급업,0.648174
950160,코오롱티슈진,KOSDAQ,15800,3.13,674023,10607124720,1342528528000,-0.5038,-22.3587,-84.3719,-83.0108,Healthcare,기초 의약물질 제조업,0.648063
126640,화신정공,KOSDAQ,3840,-2.29,557369,2153649781,134614694400,3.2258,-11.7241,-18.0363,154.9801,Industrials,자동차 신품 부품 제조업,0.647936
158430,아톤,KOSDAQ,5490,2.04,5267798,30126684730,134406685080,-8.8040,22.0000,22.8188,-15.5385,Technology,소프트웨어 개발 및 공급업,0.647907
456040,OCI,KOSPI,76900,4.63,38579,2959865300,688446865500,5.1984,-4.1147,-16.2309,-20.4757,Materials,기초 화학물질 제조업,0.647883
009580,무림P&P,KOSPI,1794,-1.16,5165762,10101927701,111888773256,5.4054,9.1905,14.4863,-33.6784,Materials,펄프  종이 및 판지 제조업,0.647780
009520,포스코엠텍,KOSDAQ GLOBAL,12240,-1.69,79701,981489075,509706684720,-3.0879,1.2407,-4.0752,-29.6147,Materials,1차 철강 제조업,0.647577
416180,신성에스티,KOSDAQ,25200,2.86,113397,2899491150,227802405600,6.3291,11.2583,13.0045,-24.8882,Industrials,자동차 신품 부품 제조업,0.647512
001060,JW중외제약,KOSPI,26850,0.94,23336,626404575,625227220500,-2.1858,-2.7174,3.4682,-11.3861,Healthcare,의약품 제조업,0.647292
083310,엘오티베큠,KOSDAQ,11100,4.42,177085,1935091980,197691366300,15.7456,21.4442,16.9652,-19.2727,Industrials,특수 목적용 기계 제조업,0.646663
240550,동방메디컬,KOSDAQ,6060,-2.1,388829,2419624250,126859676400,9.7826,5.2083,21.2000,-9.5522,Healthcare,의료용 기기 제조업,0.645960
307180,아이엘,KOSDAQ,5780,0.52,156248,894810235,213372607280,9.0566,-4.3046,15.6000,7.6350,Other,전구 및 조명장치 제조업,0.645960
254490,미래반도체,KOSDAQ,16810,3.96,186675,3147527255,242702780000,12.9704,10.7378,-17.5980,-7.5866,Other,기타 전문 도매업,0.644895
001200,유진투자증권,KOSPI,4135,-1.55,257596,1070413267,400542638430,-2.4764,-2.2459,-2.7059,-16.6331,Financials,금융 지원 서비스업,0.644646
001530,DI동일,KOSPI,25100,-0.99,19520,489395500,519962087100,-5.9925,-0.3968,13.3183,23.3415,Other,상품 중개업,0.644563
000520,삼일제약,KOSPI,8100,2.4,109029,862780740,175703669100,15.2205,29.8077,25.3870,-18.9189,Healthcare,의약품 제조업,0.644264
051370,인터플렉스,KOSDAQ,7000,-1.82,275370,1924889560,163292304000,12.3596,19.6581,-8.2569,-49.2017,Technology,전자부품 제조업,0.644202
085660,차바이오텍,KOSDAQ,7960,1.92,123923,979009850,740063854160,1.6603,-1.8496,-30.0527,-56.9730,Healthcare,기초 의약물질 제조업,0.644084
376900,로킷헬스케어,KOSDAQ,28100,0.18,53063,1512266100,490212649000,1.0791,5.2434,-41.4583,-77.6807,Healthcare,의료용품 및 기타 의약 관련제품 제조업,0.643739
298050,HS효성첨단소재,KOSPI,159500,0.06,5507,874412450,714551706000,-5.2850,-3.6254,-6.7797,-27.3349,Materials,화학섬유 제조업,0.643584
456160,지투지바이오,KOSDAQ,32050,0.47,81131,2642635875,532973103300,-2.8788,-15.5468,-21.0591,-55.7931,Healthcare,의약품 제조업,0.643201
137310,에스디바이오센서,KOSPI,6070,-0.65,100108,607352450,732947049140,-1.4610,-6.1824,-0.6547,-21.2711,Healthcare,의료용 기기 제조업,0.643068
336570,원텍,KOSDAQ,4845,-1.42,241118,1173515902,432564729870,-3.2934,6.1336,-18.0203,-30.5874,Healthcare,의료용 기기 제조업,0.642999
383310,에코프로에이치엔,KOSDAQ,21650,-1.59,95663,2084042300,454107277800,-4.6256,-8.4567,-22.8164,-25.8562,Materials,기타 화학제품 제조업,0.642993
475830,오름테라퓨틱,KOSDAQ,25000,-1.57,666525,17079849600,543822900000,-50.6903,-65.5172,-56.6724,-77.3960,Healthcare,기초 의약물질 제조업,0.642479
117730,티로보틱스,KOSDAQ,14370,9.36,572469,8324228325,324159077910,16.5450,11.2229,4.9671,-25.5440,Industrials,특수 목적용 기계 제조업,0.642393
445680,큐리옥스바이오시스템즈,KOSDAQ,49600,5.08,49758,2425916900,854345070400,4.7518,-7.6350,8.0610,-54.6203,Healthcare,의료용 기기 제조업,0.642357
172670,에이엘티,KOSDAQ,13770,4.87,79746,1095577200,123382766430,19.1176,39.0909,35.1325,18.7069,Technology,반도체 제조업,0.642025
038500,삼표시멘트,KOSDAQ GLOBAL,6630,-1.04,229613,1528671635,715485108780,-2.5000,-9.4262,-26.2514,-61.3861,Materials,기타 비금속 광물제품 제조업,0.642018
019010,베뉴지,KOSDAQ,4920,-1.01,190979,939183775,237144000000,2.1807,12.0729,-5.7471,1.6529,Consumer,종합 소매업,0.641615
236200,슈프리마,KOSDAQ,55200,6.56,35123,1917488100,384981967200,7.3930,-2.8169,33.3333,10.6212,Technology,통신 및 방송 장비 제조업,0.641526
100590,머큐리,KOSDAQ,4995,2.15,1714699,8773169380,85612027275,3.5233,41.3013,27.5862,-15.3390,Technology,통신 및 방송 장비 제조업,0.641259
003620,KG모빌리티,KOSPI,2470,-1.79,601692,1498473108,499866032640,-5.5449,-7.6636,-12.5664,-30.0283,Industrials,자동차용 엔진 및 자동차 제조업,0.641054
002780,진흥기업,KOSPI,6740,-0.15,37078,250361345,98047952760,-2.1771,761.8926,771.9276,582.1862,Industrials,토목 건설업,0.641038
0011T0,채비,KOSDAQ,5420,-1.99,117410,642057465,254466783220,1.6886,16.4339,-18.1269,,Utilities,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,0.640960
036830,솔브레인홀딩스,KOSDAQ GLOBAL,41500,5.87,63358,2566434925,850915211500,0.9732,-6.9507,7.5130,-17.0000,Other,회사 본부 및 경영 컨설팅 서비스업,0.640873
028100,동아지질,KOSPI,19700,3.09,94715,1848566385,221075704900,0.2035,13.2835,23.8994,11.8683,Other,기반조성 및 시설물 축조관련 전문공사업,0.640747
036530,SNT홀딩스,KOSPI,45500,-1.09,11816,536987325,741826813000,-0.5464,0.2203,-6.7623,-27.4322,Financials,기타 금융업,0.640511
052460,아이크래프트,KOSDAQ,5960,0,206014,1262443340,87063298560,1.0169,-5.6962,131.4563,80.6061,Technology,컴퓨터 프로그래밍  시스템 통합 및 관리업,0.640282
004690,삼천리,KOSPI,130900,0.31,3834,497547400,474745109300,-0.9834,0.6923,16.3556,-13.0810,Utilities,연료용 가스 제조 및 배관공급업,0.640224
462350,이노스페이스,KOSDAQ,6600,1.38,280750,1878161035,223618375200,6.9692,13.9896,-24.1379,-60.9467,Industrials,항공기 우주선 및 부품 제조업,0.640114
042000,카페24,KOSDAQ,18030,20.2,951709,16755115650,435932387070,17.0019,8.2233,3.5017,-37.8276,Technology,자료처리  호스팅  포털 및 기타 인터넷 정보매개 서비스업,0.639811
075580,세진중공업,KOSPI,9960,-0.99,110652,1105545705,566220581760,-0.4000,-1.4837,-30.0562,-42.1267,Other,선박 및 보트 건조업,0.639659
039440,에스티아이,KOSDAQ,21400,2.88,68572,1459342475,331850805800,11.8662,10.8808,-18.3206,-32.4921,Industrials,특수 목적용 기계 제조업,0.639223
123330,제닉,KOSDAQ,24100,-0.82,153948,3769141725,192045188000,-2.4291,-15.5867,19.9005,-11.8830,Materials,기타 화학제품 제조업,0.639018
007610,선도전기,KOSPI,4415,-1.78,358320,1606175855,79470000000,16.0315,13.3504,14.5266,47.1667,Utilities,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,0.638996
073490,LIG아큐버,KOSDAQ,31950,-0.16,29795,955561525,242942879700,1.1076,7.2148,13.7011,-20.1250,Technology,통신 및 방송 장비 제조업,0.638488
047920,HLB제약,KOSDAQ,7400,-0.54,332938,2492020120,242715234400,12.1212,-2.3747,-39.3443,-51.8229,Healthcare,자연과학 및 공학 연구개발업,0.638179
130660,한전산업,KOSPI,12290,-5.97,366383,4587801400,400654000000,-3.0757,13.2719,4.0644,-39.0074,Other,건축기술  엔지니어링 및 관련 기술 서비스업,0.638136
107640,한중엔시에스,KOSDAQ,40250,3.87,77926,3143783225,364864076500,-6.6125,11.1878,12.9032,-21.9961,Utilities,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,0.638110
189330,씨이랩,KOSDAQ,11240,-0.35,225877,2582189110,105456872160,-2.6840,-25.5629,37.0732,153.1532,Technology,소프트웨어 개발 및 공급업,0.637841
069080,웹젠,KOSDAQ GLOBAL,11310,1.53,58468,658736080,350231963250,1.4350,4.5287,-5.1174,-6.9136,Technology,소프트웨어 개발 및 공급업,0.637785
460930,현대힘스,KOSDAQ,12930,-0.92,65405,848934565,459152976030,-0.4619,-2.4887,2.4564,-42.2768,Other,선박 및 보트 건조업,0.637496
064260,다날,KOSDAQ,4370,-0.23,533077,2336504129,330570647090,-1.6873,-16.7619,-2.1277,-34.9702,Technology,소프트웨어 개발 및 공급업,0.637280
065680,우주일렉트로,KOSDAQ,27550,6.99,56292,1535702950,254574976050,27.2517,27.2517,-9.0759,-2.9930,Technology,전자부품 제조업,0.636703
005810,풍산홀딩스,KOSPI,36750,-2,12427,462488550,529835481000,-0.9434,-2.9062,3.9604,0.8230,Financials,기타 금융업,0.636666
0155E0,해치텍,KOSDAQ,12840,0,640175,8442480785,70455006000,5.2459,,,,Technology,반도체 제조업,0.636480
212560,네오오토,KOSDAQ,10410,0.58,93581,971267170,140392882680,1.2646,11.3369,28.3600,30.7789,Industrials,자동차 신품 부품 제조업,0.636135
258790,소프트캠프,KOSDAQ,6980,1.45,88437,628299710,34887826880,15.5629,58.4563,91.2329,455.7325,Technology,소프트웨어 개발 및 공급업,0.635859
064960,SNT모티브,KOSPI,25500,0.2,23249,593327025,676776936000,-2.2989,-3.5917,-5.0279,-24.2199,Industrials,자동차 신품 부품 제조업,0.635444
264850,이랜시스,KOSDAQ,5720,1.06,230070,1330848610,173285180640,2.1429,-1.0381,27.6786,-5.7661,Technology,전자부품 제조업,0.635387
032350,롯데관광개발,KOSPI,11730,2.27,141796,1641744425,935179622340,-0.1702,-9.6302,-20.7968,-41.2030,Consumer,여행사 및 기타 여행보조 서비스업,0.635370
030520,한컴,KOSDAQ,17230,4.42,160686,2722784035,416616989120,2.1945,0.0000,-4.2246,-15.3317,Technology,소프트웨어 개발 및 공급업,0.635263
005950,이수화학,KOSPI,10580,-0.09,122329,1297007150,278192308020,-4.1667,-12.2720,-8.6356,33.5859,Materials,기초 화학물질 제조업,0.635262
044820,코스맥스비티아이,KOSPI,26150,3.77,17100,442780975,251142534150,2.5490,11.9914,56.3060,63.9498,Financials,기타 금융업,0.635122
348210,넥스틴,KOSDAQ,33350,1.06,30791,1019155950,349408116750,8.4553,0.1502,-26.2983,-56.0606,Industrials,특수 목적용 기계 제조업,0.635070
004100,태양금속,KOSPI,3075,0.82,539105,1666775898,112852500000,6.0345,23.2465,14.5251,-2.6899,Industrials,자동차 신품 부품 제조업,0.635047
002030,아세아,KOSPI,213500,0.71,1591,338434000,439564902000,0.4706,11.3139,26.4062,-22.5045,Other,회사 본부 및 경영 컨설팅 서비스업,0.634988
005090,SGC에너지,KOSPI,48900,-6.86,218773,10868206350,704616383700,-8.2552,-19.8361,12.2847,-22.8707,Other,전기업,0.634512
018290,브이티,KOSDAQ,11120,-1.68,125084,1403472375,388553238560,-4.1379,-11.2530,-2.2847,-26.4064,Materials,기타 화학제품 제조업,0.634301
017940,E1,KOSPI,91700,-1.93,4005,369527800,629062000000,-2.4468,-0.8649,15.3459,-7.9317,Other,기타 전문 도매업,0.634203
094170,동운아나텍,KOSDAQ,27350,-0.36,27882,765184225,571886749600,2.2430,-19.0828,-20.4942,-7.4450,Technology,반도체 제조업,0.632633
228850,레이언스,KOSDAQ,7910,0.25,74750,590585195,131234920740,11.0955,8.5048,36.8512,24.7634,Healthcare,의료용 기기 제조업,0.632618
303810,동국생명과학,KOSDAQ,2800,-7.74,13244896,40239591092,89555592000,21.2121,25.0000,13.8211,-14.6341,Healthcare,의약품 제조업,0.632513
004430,송원산업,KOSPI,11280,-0.27,55233,625028775,270720000000,-2.7586,0.2667,14.5178,23.4136,Materials,기타 화학제품 제조업,0.632131
419050,삼기에너지솔루션즈,KOSDAQ,1936,20.77,36461754,70194600212,110731920640,24.1026,23.0769,33.3333,24.6619,Industrials,자동차 신품 부품 제조업,0.632060
190510,나무가,KOSDAQ,15690,-0.32,50405,796255205,220998623730,-5.2536,19.3156,20.5995,-11.9034,Technology,전자부품 제조업,0.631811
192400,쿠쿠홀딩스,KOSPI,27250,1.3,8578,231381975,969069541250,1.4898,-3.0249,14.2558,-3.8801,Financials,기타 금융업,0.631480
230240,에치에프알,KOSDAQ,13810,0.88,183631,2561407705,183797290000,10.4800,5.9862,-31.1222,-47.8868,Technology,통신 및 방송 장비 제조업,0.630754
439090,마녀공장,KOSDAQ,15390,-1.16,50895,785469540,252292271400,-2.9022,-10.3669,20.3284,29.5455,Materials,기타 화학제품 제조업,0.630743
417010,나노팀,KOSDAQ,6580,4.11,704907,4778242730,132736550240,6.9919,32.3944,20.0730,-35.9299,Industrials,일반 목적용 기계 제조업,0.630322
